"dateTime","APCPsfc_110_SFC_acc1h","APCPsfc_110_SFC_acc1h.1","APCPsfc_110_SFC_acc1h.2","APCPsfc_110_SFC_acc1h.3"
2020-04-03 18:00:00,0,0,0,0
2020-04-03 19:00:00,0,0,0,0
2020-04-03 20:00:00,0,0,0,0
2020-04-03 21:00:00,0,0,0,0
2020-04-03 22:00:00,0,0,0,0
2020-04-03 23:00:00,0,0,0,0
2020-04-04 00:00:00,0,0,0,0
2020-04-04 01:00:00,0,0,0,0
2020-04-04 02:00:00,0,0,0,0
2020-04-04 03:00:00,0,0,0,0
2020-04-04 04:00:00,0,0,0,0
2020-04-04 05:00:00,0,0,0,0
2020-04-04 06:00:00,0,0,0,0
2020-04-04 07:00:00,0,0,0,0
2020-04-04 08:00:00,0,0,0,0
2020-04-04 09:00:00,0,0,0,0
2020-04-04 10:00:00,0,0,0,0
2020-04-04 11:00:00,0,0,0,0
2020-04-04 12:00:00,0,0,0,0
2020-04-04 13:00:00,0,0,0,0
2020-04-04 14:00:00,0,0,0,0
2020-04-04 15:00:00,0,0,0,0
2020-04-04 16:00:00,0,0,0,0
2020-04-04 17:00:00,0,0,0,0
2020-04-04 18:00:00,0,0,0,0
2020-04-04 19:00:00,0,0,0,0
2020-04-04 20:00:00,0,0,0,0
2020-04-04 21:00:00,0,0,0,0
2020-04-04 22:00:00,0,0,0,0
2020-04-04 23:00:00,0,0,0,0
2020-04-05 00:00:00,0,0,0,0
2020-04-05 01:00:00,0,0,0,0
2020-04-05 02:00:00,0,0,0,0
2020-04-05 03:00:00,0,0,0,0
2020-04-05 04:00:00,0,0,0,0
2020-04-05 05:00:00,0,0,0,0
2020-04-05 06:00:00,0,0,0,0
2020-04-05 07:00:00,0,0,0,0
2020-04-05 08:00:00,0,0,0,0
2020-04-05 09:00:00,0,0,0,0
2020-04-05 10:00:00,0,0,0,0
2020-04-05 11:00:00,0,0,0,0
2020-04-05 12:00:00,0,0,0,0
2020-04-05 13:00:00,0,0,0,0
2020-04-05 14:00:00,0,0,0,0
2020-04-05 15:00:00,0,0,0,0
2020-04-05 16:00:00,0,0,0,0
2020-04-05 17:00:00,0,0,0,0
2020-04-05 18:00:00,0,0,0,0
2020-04-05 19:00:00,0,0,0,0
2020-04-05 20:00:00,0,0,0,0
2020-04-05 21:00:00,0,0,0,0
2020-04-05 22:00:00,0,0,0,0
2020-04-05 23:00:00,0,0,0,0
2020-04-06 00:00:00,0,0,0,0
2020-04-06 01:00:00,0,0,0,0
2020-04-06 02:00:00,0,0,0,0
2020-04-06 03:00:00,0,0,0,0
2020-04-06 04:00:00,0,0,0,0
2020-04-06 05:00:00,0,0,0,0
2020-04-06 06:00:00,0,0,0,0
2020-04-06 07:00:00,0,0,0,0
2020-04-06 08:00:00,0,0,0,0
2020-04-06 09:00:00,0,0,0,0
2020-04-06 10:00:00,0,0,0,0
2020-04-06 11:00:00,0,0,0,0
2020-04-06 12:00:00,0,0,0,0
2020-04-06 13:00:00,0,0,0,0
2020-04-06 14:00:00,0,0,0,0
2020-04-06 15:00:00,0,0,0,0
2020-04-06 16:00:00,0.00579999992623925,0,0.000199999994947575,0
2020-04-06 17:00:00,0.00740000000223517,0.046399999409914,0.0766000002622604,0.323599994182587
2020-04-06 18:00:00,0.000199999994947575,0.00039999998989515,0,0.0052000000141561
2020-04-06 19:00:00,0.00219999998807907,0.0153999999165535,0.0124000003561378,0.0052000000141561
2020-04-06 20:00:00,0.00219999998807907,0.00139999995008111,0.0377999991178513,0.108199998736382
2020-04-06 21:00:00,0,0,0,0
2020-04-06 22:00:00,0,0,0,0
2020-04-06 23:00:00,0,0,0,0
2020-04-07 00:00:00,0,0,0,0
2020-04-07 01:00:00,0,0,0,0
2020-04-07 02:00:00,0,0,0,0
2020-04-07 03:00:00,0,0,0,0
2020-04-07 04:00:00,0,0,0,0
2020-04-07 05:00:00,0,0,0,0
2020-04-07 06:00:00,0,0,0,0
2020-04-07 07:00:00,0,0,0,0
2020-04-07 08:00:00,0,0,0,0
2020-04-07 09:00:00,0,0,0,0
2020-04-07 10:00:00,0,0,0,0
2020-04-07 11:00:00,0,0,0,0
2020-04-07 12:00:00,0,0,0,0
2020-04-07 13:00:00,0,0,0,0
2020-04-07 14:00:00,0,0,0,0
2020-04-07 15:00:00,0,0,0,0
2020-04-07 16:00:00,0,0.00559999980032444,0,0
2020-04-07 17:00:00,0.0527999997138977,0.0780000016093254,0,0
2020-04-07 18:00:00,0.609000027179718,0.75739997625351,0.226799994707108,0.58380001783371
2020-04-07 19:00:00,0.208800002932549,0.209199994802475,0.129600003361702,0.263599991798401
2020-04-07 20:00:00,0,0,0,0
2020-04-07 21:00:00,0,0,0,0
2020-04-07 22:00:00,0,0,0,0
2020-04-07 23:00:00,0,0,0,0
2020-04-08 00:00:00,0,0,0,0
2020-04-08 01:00:00,0,0,0,0
2020-04-08 02:00:00,0,0,0,0
2020-04-08 03:00:00,0,0,0,0
2020-04-08 04:00:00,0,0,0,0
2020-04-08 05:00:00,0,0,0,0
2020-04-08 06:00:00,0,0,0,0
2020-04-08 07:00:00,0,0,0,0
2020-04-08 08:00:00,0,0,0,0
2020-04-08 09:00:00,0,0,0,0
2020-04-08 10:00:00,0,0,0,0
2020-04-08 11:00:00,0.0240000002086163,0.00240000011399388,0,0
2020-04-08 12:00:00,0.424400001764297,0.679400026798248,0.199000000953674,0.196799993515015
2020-04-08 13:00:00,0.148200005292892,0.00499999988824129,0.0538000017404556,0
2020-04-08 14:00:00,0.0806000009179115,0.0847999975085258,0.0696000009775162,0.0788000002503395
2020-04-08 15:00:00,0,0,0,0
2020-04-08 16:00:00,0.0154999997466803,0.0355000011622906,0,0
2020-04-08 17:00:00,0.00600000005215406,0,0,0
2020-04-08 18:00:00,0,0,0,0
2020-04-08 19:00:00,0,0,0,0
2020-04-08 20:00:00,0.5,0.0328000001609325,0.276800006628036,0.00120000005699694
2020-04-08 21:00:00,1.24000000953674,0.951200008392334,2.66960000991821,2.17600011825562
2020-04-08 22:00:00,0.407999992370605,0.306400001049042,1.09800004959106,1.11640000343323
2020-04-08 23:00:00,0,0.00559999980032444,0.0031999999191612,0.0428000018000603
2020-04-09 00:00:00,0,0.0167999994009733,0,0
2020-04-09 01:00:00,0,0,0,0
2020-04-09 02:00:00,0,0,0,0
2020-04-09 03:00:00,0,0,0,0
2020-04-09 04:00:00,0,0,0,0
2020-04-09 05:00:00,0,0,0,0
2020-04-09 06:00:00,0,0,0,0
2020-04-09 07:00:00,0,0,0,0
2020-04-09 08:00:00,0.358799993991852,0.0372000001370907,0.114799998700619,0
2020-04-09 09:00:00,0.792400002479553,1.317999958992,1.94480001926422,1.98479998111725
2020-04-09 10:00:00,0.274399995803833,0.602400004863739,1.50880002975464,2.01399993896484
2020-04-09 11:00:00,0,0,0,0
2020-04-09 12:00:00,0,0,0,0
2020-04-09 13:00:00,0,0,0,0
2020-04-09 14:00:00,0,0,0,0
2020-04-09 15:00:00,0,0,0,0
2020-04-09 16:00:00,0,0,0,0
2020-04-09 17:00:00,0,0,0,0.00120000005699694
2020-04-09 18:00:00,0,0,0,0
2020-04-09 19:00:00,0,0,0,0
2020-04-09 20:00:00,0,0,0,0
2020-04-09 21:00:00,0,0,0,0
2020-04-09 22:00:00,0,0,0,0
2020-04-09 23:00:00,0,0,0,0
2020-04-10 00:00:00,0,0,0,0
2020-04-10 01:00:00,0,0,0,0
2020-04-10 02:00:00,0,0,0,0
2020-04-10 03:00:00,0,0,0,0
2020-04-10 04:00:00,0,0,0,0
2020-04-10 05:00:00,0,0,0,0
2020-04-10 06:00:00,0,0,0,0
2020-04-10 07:00:00,0,0,0,0
2020-04-10 08:00:00,0,0,0,0
2020-04-10 09:00:00,0,0,0,0
2020-04-10 10:00:00,0,0,0,0
2020-04-10 11:00:00,0,0,0,0
2020-04-10 12:00:00,0,0,0,0
2020-04-10 13:00:00,0,0,0,0
2020-04-10 14:00:00,0,0,0,0
2020-04-10 15:00:00,0,0,0,0
2020-04-10 16:00:00,0.0857999995350838,0.0685999989509583,0.0105999996885657,0.00860000029206276
2020-04-10 17:00:00,0.0856000036001205,0.0688000023365021,0.0104000000283122,0.00879999995231628
2020-04-10 18:00:00,0,0,0,0
2020-04-10 19:00:00,0,0,0,0
2020-04-10 20:00:00,0,0,0,0
2020-04-10 21:00:00,0,0,0,0
2020-04-10 22:00:00,0,0,0,0
2020-04-10 23:00:00,0,0,0,0
2020-04-11 00:00:00,0,0,0,0
2020-04-11 01:00:00,0,0,0,0
2020-04-11 02:00:00,0,0,0,0
2020-04-11 03:00:00,0,0,0,0
2020-04-11 04:00:00,0,0,0,0
2020-04-11 05:00:00,0,0,0,0
2020-04-11 06:00:00,0,0,0,0
2020-04-11 07:00:00,0,0,0,0
2020-04-11 08:00:00,0,0,0,0
2020-04-11 09:00:00,0,0,0,0
2020-04-11 10:00:00,0,0,0,0
2020-04-11 11:00:00,0,0,0,0
2020-04-11 12:00:00,0,0,0,0
2020-04-11 13:00:00,0,0,0,0
2020-04-11 14:00:00,0,0,0,0
2020-04-11 15:00:00,0,0,0,0
2020-04-11 16:00:00,0,0,0,0
2020-04-11 17:00:00,0,0,0,0
2020-04-11 18:00:00,0,0,0,0
2020-04-11 19:00:00,0,0,0,0
2020-04-11 20:00:00,0,0,0,0
2020-04-11 21:00:00,0,0,0,0
2020-04-11 22:00:00,0,0,0,0
2020-04-11 23:00:00,0,0,0,0
2020-04-12 00:00:00,0,0,0,0
2020-04-12 01:00:00,0,0,0,0
2020-04-12 02:00:00,0,0,0,0
2020-04-12 03:00:00,0,0,0,0
2020-04-12 04:00:00,0,0,0,0
2020-04-12 05:00:00,0,0,0,0
2020-04-12 06:00:00,0,0,0,0
2020-04-12 07:00:00,0,0,0,0
2020-04-12 08:00:00,0,0,0,0
2020-04-12 09:00:00,0,0,0,0
2020-04-12 10:00:00,0,0,0,0
2020-04-12 11:00:00,0,0,0,0
2020-04-12 12:00:00,0,0,0,0
2020-04-12 13:00:00,0,0,0,0
2020-04-12 14:00:00,0,0,0,0
2020-04-12 15:00:00,0,0,0,0
2020-04-12 16:00:00,0,0,0,0
2020-04-12 17:00:00,0,0,0,0
2020-04-12 18:00:00,0,0,0,0
2020-04-12 19:00:00,0,0,0,0
2020-04-12 20:00:00,0,0,0,0
2020-04-12 21:00:00,0.00240000011399388,0,0.0192000009119511,0
2020-04-12 22:00:00,0.955999970436096,0.845600008964539,0.731199979782104,0.648000001907349
2020-04-12 23:00:00,3.78959989547729,4.01919984817505,3.29520010948181,3.51360011100769
2020-04-13 00:00:00,1.42560005187988,1.2960000038147,1.46319997310638,1.59119999408722
2020-04-13 01:00:00,1.55280005931854,1.49279999732971,1.52079999446869,1.51999998092651
2020-04-13 02:00:00,0.955200016498566,0.854399979114532,1.21200001239777,1.32560002803802
2020-04-13 03:00:00,1.87919998168945,1.81120002269745,1.64479994773865,1.7824000120163
2020-04-13 04:00:00,2.97040009498596,2.94320011138916,2.93199992179871,2.9015998840332
2020-04-13 05:00:00,8.60319995880127,9.02560043334961,8.32880020141602,9.64879989624023
2020-04-13 06:00:00,3.24080038070679,3.02800035476685,6.84880018234253,7.46719980239868
2020-04-13 07:00:00,5.52880001068115,4.39200019836426,4.95279979705811,3.89919996261597
2020-04-13 08:00:00,14.0176000595093,14.4111995697021,12.2751998901367,12.163200378418
2020-04-13 09:00:00,15.1143999099731,15.832799911499,13.9703998565674,15.0951995849609
2020-04-13 10:00:00,6.08239984512329,6.74079990386963,7.78399991989136,8.26799964904785
2020-04-13 11:00:00,0.371199995279312,0.376800000667572,1.65359997749329,1.54320001602173
2020-04-13 12:00:00,0,0,0,0
2020-04-13 13:00:00,0.0375999994575977,0.0160000007599592,0.483200013637543,0.287200003862381
2020-04-13 14:00:00,0,0,0,0
2020-04-13 15:00:00,1.40600001811981,1.54680001735687,1.41999995708466,0.922399997711182
2020-04-13 16:00:00,0,0.00960000045597553,0,0.0007999999797903
2020-04-13 17:00:00,0.061999998986721,0,0,0
2020-04-13 18:00:00,0.00419999985024333,0,0.00100000004749745,0.0153999999165535
2020-04-13 19:00:00,0,0,0,0
2020-04-13 20:00:00,0,0,0,0
2020-04-13 21:00:00,0,0,0,0
2020-04-13 22:00:00,0,0,0,0
2020-04-13 23:00:00,0,0,0,0
2020-04-14 00:00:00,0,0,0,0
2020-04-14 01:00:00,0,0,0,0
2020-04-14 02:00:00,0,0,0,0
2020-04-14 03:00:00,0,0,0,0
2020-04-14 04:00:00,0,0,0,0
2020-04-14 05:00:00,0,0,0,0
2020-04-14 06:00:00,0,0,0,0
2020-04-14 07:00:00,0,0,0,0
2020-04-14 08:00:00,0,0,0,0
2020-04-14 09:00:00,0,0,0,0
2020-04-14 10:00:00,0,0,0,0
2020-04-14 11:00:00,0,0,0,0
2020-04-14 12:00:00,0,0,0,0
2020-04-14 13:00:00,0,0,0,0
2020-04-14 14:00:00,0,0,0,0
2020-04-14 15:00:00,0,0,0,0
2020-04-14 16:00:00,0,0,0,0
2020-04-14 17:00:00,0,0,0,0
2020-04-14 18:00:00,0,0,0,0
2020-04-14 19:00:00,0,0,0,0
2020-04-14 20:00:00,0,0,0,0
2020-04-14 21:00:00,0,0,0,0
2020-04-14 22:00:00,0,0,0,0
2020-04-14 23:00:00,0,0,0,0
2020-04-15 00:00:00,0,0,0,0
2020-04-15 01:00:00,0.141200006008148,0.00400000018998981,0,0
2020-04-15 02:00:00,0.126599997282028,0.0551999993622303,0.235400006175041,0.0267999991774559
2020-04-15 03:00:00,0.0886000022292137,0.0526000000536442,0.411399990320206,0.276199996471405
2020-04-15 04:00:00,0.839999973773956,0.578800022602081,1.167799949646,0.59579998254776
2020-04-15 05:00:00,0.827400028705597,0.708000004291534,1.57299995422363,0.714200019836426
2020-04-15 06:00:00,1.20280003547668,0.943199992179871,1.28719997406006,0.649200022220612
2020-04-15 07:00:00,0.499000012874603,0.54119998216629,0.70959997177124,0.337000012397766
2020-04-15 08:00:00,0.662800014019012,0.555599987506866,0.734000027179718,0.393999993801117
2020-04-15 09:00:00,0,0,0,0.0140000004321337
2020-04-15 10:00:00,0,0.000199999994947575,0,0
2020-04-15 11:00:00,0,0,0,0
2020-04-15 12:00:00,0,0,0,0
2020-04-15 13:00:00,0,0,0,0
2020-04-15 14:00:00,0,0,0,0
2020-04-15 15:00:00,0,0,0,0
2020-04-15 16:00:00,0,0,0,0
2020-04-15 17:00:00,0,0,0,0
2020-04-15 18:00:00,0,0,0,0
2020-04-15 19:00:00,0,0,0,0
2020-04-15 20:00:00,0,0,0,0
2020-04-15 21:00:00,0,0,0,0
2020-04-15 22:00:00,0,0,0,0
2020-04-15 23:00:00,0,0,0,0
2020-04-16 00:00:00,0,0,0,0
2020-04-16 01:00:00,0,0,0,0
2020-04-16 02:00:00,0,0,0,0
2020-04-16 03:00:00,0,0,0,0
2020-04-16 04:00:00,0,0,0,0
2020-04-16 05:00:00,0,0,0,0
2020-04-16 06:00:00,0,0,0,0
2020-04-16 07:00:00,0,0,0,0
2020-04-16 08:00:00,0,0,0,0
2020-04-16 09:00:00,0,0,0,0
2020-04-16 10:00:00,0,0,0,0
2020-04-16 11:00:00,0,0,0,0
2020-04-16 12:00:00,0,0,0,0
2020-04-16 13:00:00,0,0,0,0
2020-04-16 14:00:00,0,0,0,0
2020-04-16 15:00:00,0,0,0,0
2020-04-16 16:00:00,0,0,0,0
2020-04-16 17:00:00,0,0,0,0
2020-04-16 18:00:00,0,0,0,0
2020-04-16 19:00:00,0,0,0,0
2020-04-16 20:00:00,0,0,0,0
2020-04-16 21:00:00,0,0,0,0
2020-04-16 22:00:00,0,0,0,0
2020-04-16 23:00:00,0,0,0,0
2020-04-17 00:00:00,0,0,0,0
2020-04-17 01:00:00,0,0,0,0
2020-04-17 02:00:00,0,0,0,0
2020-04-17 03:00:00,0,0,0,0
2020-04-17 04:00:00,0,0,0,0
2020-04-17 05:00:00,0,0,0,0
2020-04-17 06:00:00,0,0,0,0
2020-04-17 07:00:00,0,0,0,0
2020-04-17 08:00:00,0,0,0,0
2020-04-17 09:00:00,0,0,0,0
2020-04-17 10:00:00,0,0,0,0
2020-04-17 11:00:00,0,0,0,0
2020-04-17 12:00:00,0,0,0,0
2020-04-17 13:00:00,0,0,0,0
2020-04-17 14:00:00,0,0,0,0
2020-04-17 15:00:00,0,0,0,0
2020-04-17 16:00:00,0,0,0,0
2020-04-17 17:00:00,0,0,0,0
2020-04-17 18:00:00,0,0,0,0
2020-04-17 19:00:00,0,0,0,0
2020-04-17 20:00:00,0,0,0,0
2020-04-17 21:00:00,0,0,0,0
2020-04-17 22:00:00,0,0,0,0
2020-04-17 23:00:00,0,0,0,0
2020-04-18 00:00:00,0,0,0,0
2020-04-18 01:00:00,0,0,0,0
2020-04-18 02:00:00,0.00719999987632036,0,0.103200003504753,0.0847999975085258
2020-04-18 03:00:00,0.00719999987632036,0,0.111199997365475,0.0887999981641769
2020-04-18 04:00:00,0.00719999987632036,0,0.111199997365475,0.0784000009298325
2020-04-18 05:00:00,0,0,0.0560000017285347,0.046399999409914
2020-04-18 06:00:00,0,0,0.0560000017285347,0.0351999998092651
2020-04-18 07:00:00,0.00240000011399388,0.0127999996766448,0.0560000017285347,0.0544000007212162
2020-04-18 08:00:00,0.0656000003218651,0.0007999999797903,0.023199999704957,0
2020-04-18 09:00:00,0.388799995183945,0.38400000333786,0.326400011777878,0.337599992752075
2020-04-18 10:00:00,0.291999995708466,0.244800001382828,0.266400009393692,0.257600009441376
2020-04-18 11:00:00,0.592000007629395,0.558399975299835,0.628799974918365,0.684800028800964
2020-04-18 12:00:00,0.846400022506714,0.716799974441528,0.308800011873245,0.168799996376038
2020-04-18 13:00:00,0.744400024414062,0.681999981403351,1.4371999502182,0.964399993419647
2020-04-18 14:00:00,0.0568000003695488,0,0,0
2020-04-18 15:00:00,0,0,0,0
2020-04-18 16:00:00,0,0,0,0
2020-04-18 17:00:00,0,0,0,0
2020-04-18 18:00:00,0,0,0,0
2020-04-18 19:00:00,0,0,0,0
2020-04-18 20:00:00,0,0,0,0
2020-04-18 21:00:00,0,0,0,0
2020-04-18 22:00:00,0,0,0,0
2020-04-18 23:00:00,0,0,0,0
2020-04-19 00:00:00,0,0,0,0
2020-04-19 01:00:00,0,0,0,0
2020-04-19 02:00:00,0,0,0,0
2020-04-19 03:00:00,0,0,0,0
2020-04-19 04:00:00,0,0,0,0
2020-04-19 05:00:00,0,0,0,0
2020-04-19 06:00:00,0,0,0,0
2020-04-19 07:00:00,0,0,0,0
2020-04-19 08:00:00,0,0,0,0
2020-04-19 09:00:00,0,0,0,0
2020-04-19 10:00:00,0,0,0,0
2020-04-19 11:00:00,0,0,0,0
2020-04-19 12:00:00,0,0,0,0
2020-04-19 13:00:00,0,0,0,0
2020-04-19 14:00:00,0,0,0,0
2020-04-19 15:00:00,0,0,0,0
2020-04-19 16:00:00,0,0,0,0
2020-04-19 17:00:00,0,0,0,0
2020-04-19 18:00:00,0,0,0,0
2020-04-19 19:00:00,0,0,0,0
2020-04-19 20:00:00,0,0,0,0
2020-04-19 21:00:00,0,0,0,0
2020-04-19 22:00:00,0,0,0,0
2020-04-19 23:00:00,0,0,0,0
2020-04-20 00:00:00,0,0,0,0
2020-04-20 01:00:00,0,0,0,0
2020-04-20 02:00:00,0,0,0,0
2020-04-20 03:00:00,0,0,0.00559999980032444,0
2020-04-20 04:00:00,0,0,0.00400000018998981,0
2020-04-20 05:00:00,0,0,0,0
2020-04-20 06:00:00,0,0,0,0
2020-04-20 07:00:00,0,0,0.0007999999797903,0
2020-04-20 08:00:00,0,0,0.0544000007212162,0.0216000005602837
2020-04-20 09:00:00,0,0,0.0555999986827374,0.0535999983549118
2020-04-20 10:00:00,0.0944000035524368,0.0472000017762184,0.266799986362457,0.205599993467331
2020-04-20 11:00:00,0.980000019073486,1.18640005588531,1.44439995288849,1.31040000915527
2020-04-20 12:00:00,2.18400001525879,1.88719999790192,1.66559994220734,1.58640003204346
2020-04-20 13:00:00,4.97599983215332,5.33239984512329,5.1483998298645,5.45559978485107
2020-04-20 14:00:00,0.461600005626678,0.671999990940094,0.945599973201752,1.36479997634888
2020-04-20 15:00:00,0.0320000015199184,0.0120000001043081,0.301600009202957,0.298400014638901
2020-04-20 16:00:00,0.0255999993532896,0.0108000002801418,0.225600004196167,0.181999996304512
2020-04-20 17:00:00,0,0,0,0
2020-04-20 18:00:00,0.00340000004507601,0,0.093800000846386,0.0693999975919724
2020-04-20 19:00:00,0,0,0,0
2020-04-20 20:00:00,0,0,0,0
2020-04-20 21:00:00,0,0,0,0
2020-04-20 22:00:00,0,0,0,0
2020-04-20 23:00:00,0,0,0,0
2020-04-21 00:00:00,0,0,0,0
2020-04-21 01:00:00,0,0,0,0
2020-04-21 02:00:00,0,0,0,0
2020-04-21 03:00:00,0,0,0,0
2020-04-21 04:00:00,0,0,0,0
2020-04-21 05:00:00,0,0,0,0
2020-04-21 06:00:00,0,0,0,0
2020-04-21 07:00:00,0,0,0,0
2020-04-21 08:00:00,0,0,0,0
2020-04-21 09:00:00,0,0,0,0
2020-04-21 10:00:00,0,0,0,0
2020-04-21 11:00:00,0,0,0,0
2020-04-21 12:00:00,0,0,0,0
2020-04-21 13:00:00,0,0,0,0
2020-04-21 14:00:00,0,0,0,0
2020-04-21 15:00:00,0,0,0,0
2020-04-21 16:00:00,0,0,0,0
2020-04-21 17:00:00,0,0,0,0
2020-04-21 18:00:00,0,0,0,0
2020-04-21 19:00:00,0,0,0,0
2020-04-21 20:00:00,0,0,0,0
2020-04-21 21:00:00,0,0,0,0
2020-04-21 22:00:00,0,0,0,0
2020-04-21 23:00:00,0,0,0,0
2020-04-22 00:00:00,0,0,0,0
2020-04-22 01:00:00,0,0,0,0
2020-04-22 02:00:00,0,0,0,0
2020-04-22 03:00:00,0,0,0,0
2020-04-22 04:00:00,0,0,0,0
2020-04-22 05:00:00,0,0,0,0
2020-04-22 06:00:00,0,0,0,0
2020-04-22 07:00:00,0,0,0,0
2020-04-22 08:00:00,0,0,0,0
2020-04-22 09:00:00,0,0,0,0
2020-04-22 10:00:00,0,0,0,0
2020-04-22 11:00:00,0,0,0,0
2020-04-22 12:00:00,0,0,0,0
2020-04-22 13:00:00,0,0,0,0
2020-04-22 14:00:00,0,0,0,0
2020-04-22 15:00:00,0,0,0,0
2020-04-22 16:00:00,0,0,0,0
2020-04-22 17:00:00,0,0,0,0
2020-04-22 18:00:00,0,0,0,0
2020-04-22 19:00:00,0,0,0,0
2020-04-22 20:00:00,0,0,0,0
2020-04-22 21:00:00,0,0,0,0
2020-04-22 22:00:00,0,0,0,0
2020-04-22 23:00:00,0,0,0,0
2020-04-23 00:00:00,0,0,0,0
2020-04-23 01:00:00,0,0,0,0
2020-04-23 02:00:00,0,0,0,0
2020-04-23 03:00:00,0,0,0,0
2020-04-23 04:00:00,0,0,0,0
2020-04-23 05:00:00,0,0,0,0
2020-04-23 06:00:00,0,0,0,0
2020-04-23 07:00:00,0,0,0,0
2020-04-23 08:00:00,0,0,0,0
2020-04-23 09:00:00,0,0,0,0
2020-04-23 10:00:00,0,0,0,0
2020-04-23 11:00:00,0,0,0,0
2020-04-23 12:00:00,0,0,0,0
2020-04-23 13:00:00,0.287999987602234,0.329600006341934,0.175200000405312,0.250400006771088
2020-04-23 14:00:00,0.652400016784668,0.765600025653839,0.335999995470047,0.536800026893616
2020-04-23 15:00:00,0.263999998569489,0.324000000953674,0.156800001859665,0.23199999332428
2020-04-23 16:00:00,0,0,0.0007999999797903,0
2020-04-23 17:00:00,0.0535999983549118,0.0104000000283122,0.220799997448921,0.257600009441376
2020-04-23 18:00:00,0.450800001621246,0.448399990797043,0.359600007534027,0.490000009536743
2020-04-23 19:00:00,0.298400014638901,0.335999995470047,0.272799998521805,0.430400013923645
2020-04-23 20:00:00,0.108000002801418,0.0328000001609325,0.12720000743866,0.14640000462532
2020-04-23 21:00:00,1.29439997673035,1.432000041008,0.737200021743774,1.05560004711151
2020-04-23 22:00:00,0.224800005555153,0.264800012111664,0.173600003123283,0.244000002741814
2020-04-23 23:00:00,0.369599997997284,0.453599989414215,0.259200006723404,0.397599995136261
2020-04-24 00:00:00,0.0520000010728836,0.031199999153614,0.274399995803833,0.36719998717308
2020-04-24 01:00:00,0,0,0.0372000001370907,0.0267999991774559
2020-04-24 02:00:00,0.0104000000283122,0,0.0851999968290329,0.089599996805191
2020-04-24 03:00:00,0.00039999998989515,0,0,0
2020-04-24 04:00:00,0.0715999975800514,0.0007999999797903,0.049600001424551,0.0267999991774559
2020-04-24 05:00:00,0.390799999237061,0.453999996185303,0.219600006937981,0.333600014448166
2020-04-24 06:00:00,0.390799999237061,0.498400002717972,0.269199997186661,0.398000001907349
2020-04-24 07:00:00,0.0287999995052814,0.123199999332428,0.174400001764297,0.316799998283386
2020-04-24 08:00:00,0.0872000008821487,0.0007999999797903,0.049600001424551,0.0504000000655651
2020-04-24 09:00:00,0.268799990415573,0.0063999998383224,0.0816000029444695,0.0272000003606081
2020-04-24 10:00:00,1.85920000076294,2.07360005378723,0.859200000762939,1.35520005226135
2020-04-24 11:00:00,1.07039999961853,1.21119999885559,0.568000018596649,0.824000000953674
2020-04-24 12:00:00,0,0,0,0
2020-04-24 13:00:00,0.0604000017046928,0,0.065200001001358,0.0403999984264374
2020-04-24 14:00:00,0,0,0.0483999997377396,0.0401999987661839
2020-04-24 15:00:00,0,0,0.0483999997377396,0.0401999987661839
2020-04-24 16:00:00,0.326400011777878,0.0243999995291233,0.0355999991297722,0
2020-04-24 17:00:00,0.0900000035762787,0.0104000000283122,0.0747999995946884,0.0414000004529953
2020-04-24 18:00:00,0.0333999991416931,0.0226000007241964,0.141800001263618,0.159199997782707
2020-04-24 19:00:00,0,0,0,0.00120000005699694
2020-04-24 20:00:00,0,0,0.0483999997377396,0.0401999987661839
2020-04-24 21:00:00,0,0,0,0
2020-04-24 22:00:00,0,0,0.0483999997377396,0.0403999984264374
2020-04-24 23:00:00,0,0,0,0
2020-04-25 00:00:00,0,0,0,0
2020-04-25 01:00:00,0,0,0,0
2020-04-25 02:00:00,0,0,0,0
2020-04-25 03:00:00,0,0,0,0
2020-04-25 04:00:00,0,0,0,0
2020-04-25 05:00:00,0,0,0,0
2020-04-25 06:00:00,0,0,0,0
2020-04-25 07:00:00,0,0.0275999996811152,0,0.0320000015199184
2020-04-25 08:00:00,0,0,0,0
2020-04-25 09:00:00,0.211999997496605,0.846400022506714,0.222399994730949,0.363200008869171
2020-04-25 10:00:00,0,0,0,0
2020-04-25 11:00:00,0,0,0,0
2020-04-25 12:00:00,0,0,0,0
2020-04-25 13:00:00,0,0,0,0
2020-04-25 14:00:00,0,0,0,0
2020-04-25 15:00:00,0,0,0,0
2020-04-25 16:00:00,0,0,0.00100000004749745,0
2020-04-25 17:00:00,0,0,0.0020000000949949,0.00499999988824129
2020-04-25 18:00:00,0.857599973678589,0.976000010967255,1.15439999103546,1.16760003566742
2020-04-25 19:00:00,1.31679999828339,1.2694000005722,1.63680005073547,1.58780002593994
2020-04-25 20:00:00,1.59539997577667,1.64760005474091,2.07399988174438,1.97920000553131
2020-04-25 21:00:00,1.23559999465942,1.3063999414444,1.37999999523163,1.35640001296997
2020-04-25 22:00:00,0.00219999998807907,0.000199999994947575,0.00100000004749745,0
2020-04-25 23:00:00,0.0807999968528748,0,0.0320000015199184,0
2020-04-26 00:00:00,0.417199999094009,0.178399994969368,0.0331999994814396,0
2020-04-26 01:00:00,0.0108000002801418,0.00240000011399388,0,0
2020-04-26 02:00:00,0,0,0.00100000004749745,0
2020-04-26 03:00:00,0.0211999993771315,0,0.239199995994568,0.131999999284744
